Name,Location,Height,Weight,Ranking,NationalRank,PositionRank,StateRank,State,Position,Year,School,Type,count
Sean McNeil,"Sinclair Community College (Dayton, OH)",6-4,190,87,19,7,1,OH,SG,2019,west-virginia,Commit,2
Taz Sherman,"Collin County (Plano, TX)",6-4,185,87,26,12,6,TX,SG,2019,west-virginia,Commit,2
Isaiah Cottrell,"Huntington Expression Prep (Huntington, WV)",6-9,215,95,80,13,2,WV,PF,2020,west-virginia,Commit,1
Kedrian Johnson,"Temple College (Temple, TX)",6-4,190,88,17,4,3,TX,PG,2020,west-virginia,Commit,1
Taj Thweatt,"Wildwood Catholic (Wildwood, NJ)",6-6,195,87,NA,78,16,NJ,SF,2020,west-virginia,Commit,1
Jamel King,"Bella Vista Prep (Scottsdale, AZ)",6-7,180,89,161,33,8,AZ,SF,2021,west-virginia,Commit,2
Seth Wilson,"Lorain (Lorain, OH)",6-1,185,89,186,21,4,OH,CG,2021,west-virginia,Commit,2
Kobe Johnson,"McKinley (Canton, OH)",6-3,190,88,211,31,6,OH,PG,2021,west-virginia,Commit,2
James Okonkwo,"Beckley Prep Academy (Mount Hope, WV)",6-8,210,88,213,38,1,WV,PF,2021,west-virginia,Commit,2
Josiah Harris,"Richmond Heights (Cleveland, OH)",6-7,210,87,225,50,5,OH,SF,2022,west-virginia,Commit,2
Josiah Davis,"Teays Valley Christian School (Scott Depot, WV)",6-1,190,87,242,36,3,WV,PG,2022,west-virginia,Commit,2
Patrick Suemnick,"Triton College (River Grove, IL)",6-8,230,83,10,2,2,IL,PF,2022,west-virginia,Commit,1
Tre Mitchell,NA,6-9,220,89,NA,NA,NA,NA,C,2022,west-virginia,Transfer,1
Emmitt Matthews Jr.,NA,6-7,160,88,NA,NA,NA,NA,SF,2022,west-virginia,Transfer,3
Joe Toussaint,NA,6-0,165,88,NA,NA,NA,NA,PG,2022,west-virginia,Transfer,3
Erik Stevenson,NA,6-4,180,88,NA,NA,NA,NA,SG,2022,west-virginia,Transfer,3
Noah Farrakhan,NA,6-2,170,81,NA,NA,NA,NA,PG,2023,west-virginia,Transfer,1
Akok Akok,NA,6-10,195,89,NA,NA,NA,NA,PF,2023,west-virginia,Transfer,2
Quinn Slazinski,NA,6-9,230,84,NA,NA,NA,NA,PF,2023,west-virginia,Transfer,1
RaeQuan Battle,NA,6-5,175,93,NA,NA,NA,NA,SF,2023,west-virginia,Transfer,2
Jesse Edwards,NA,6-11,205,97,NA,NA,NA,NA,C,2023,west-virginia,Transfer,1
Kerr Kriisa,NA,6-2,170,93,NA,NA,NA,NA,PG,2023,west-virginia,Transfer,2
Omar Silverio,NA,6-3,170,89,NA,NA,NA,NA,PG,2023,west-virginia,Transfer,2
Jose Perez,NA,6-5,195,90,NA,NA,NA,NA,SG,2023,west-virginia,Transfer,1
Jonathan Powell,"Centerville (Dayton, OH)",6-5,170,88,164,28,7,OH,SG,2024,west-virginia,Commit,2
KJ Tenner,"Cordova (Cordova, TN)",6-0,160,70,NA,NA,NA,TN,PG,2024,west-virginia,Commit,1
Jayden Stone,NA,6-3,175,87,NA,NA,NA,NA,SG,2024,west-virginia,Transfer,1
Joseph Yesufu,NA,6-0,215,86,NA,NA,NA,NA,PG,2024,west-virginia,Transfer,1
Javon Small,NA,6-3,195,96,NA,NA,NA,NA,PG,2024,west-virginia,Transfer,1
Eduardo Andre,NA,6-10,220,88,NA,NA,NA,NA,C,2024,west-virginia,Transfer,2
Toby Okani,NA,6-7,NA,89,NA,NA,NA,NA,SF,2024,west-virginia,Transfer,2
Amani Hansberry,NA,6-8,225,90,NA,NA,NA,NA,PF,2024,west-virginia,Transfer,1
Sencire Harris,NA,6-3,160,89,NA,NA,NA,NA,CG,2024,west-virginia,Transfer,2
Tucker DeVries,NA,6-7,210,97,NA,NA,NA,NA,SF,2024,west-virginia,Transfer,1
Jayden Forsythe,"Westtown School (Norristown, PA)",6-5,190,90,119,31,2,PA,SF,2025,west-virginia,Commit,2
DeAndre Thomas,"Allen (Allen, TX)",6-7,210,86,NA,61,27,TX,PF,2025,west-virginia,Commit,2
Amir Jenkins,"Worcester Academy (Worcester, MA)",6-2,170,91,84,12,2,MA,PG,2025,west-virginia,Commit,2
Morris Ugusuk,NA,6-4,160,85,NA,NA,NA,NA,CG,2025,west-virginia,Transfer,1
Treysen Eaglestaff,NA,6-6,190,94,NA,NA,NA,NA,SG,2025,west-virginia,Transfer,1
Chance Moore,NA,6-6,210,91,NA,NA,NA,NA,SG,2025,west-virginia,Transfer,2
Jasper Floyd,NA,6-3,195,87,NA,NA,NA,NA,SG,2025,west-virginia,Transfer,1
Jackson Fields,NA,6-8,210,86,NA,NA,NA,NA,PF,2025,west-virginia,Transfer,2
Honor Huff,NA,5-10,168,90,NA,NA,NA,NA,PG,2025,west-virginia,Transfer,2
Harlan Obioha,NA,7-0,280,88,NA,NA,NA,NA,C,2025,west-virginia,Transfer,1
Brenen Lorient,NA,6-9,215,93,NA,NA,NA,NA,PF,2025,west-virginia,Transfer,1
Curtis Jones,"Huntington Expression Prep (Huntington, WV)",6-4,170,92,71,10,5,WV,CG,2016,oklahoma-state,Commit,1
Cameron McGriff,"South Grand Prairie (Grand Prairie, TX)",6-6,215,90,102,21,10,TX,SF,2016,oklahoma-state,Commit,1
Lindy Waters,"Brewster Academy (Wolfeboro, NH)",6-5,180,89,152,25,3,NH,SG,2016,oklahoma-state,Commit,1
Thomas Dziagwa,"Tampa Catholic (Tampa, FL)",6-4,180,85,NA,56,17,FL,PG,2016,oklahoma-state,Commit,2
Brandon Averette,"Richardson (Richardson, TX)",5-11,0,85,NA,64,19,TX,PG,2016,oklahoma-state,Commit,2
Kentrevious Jones,"Putnam Science Academy (Putnam, CT)",6-10,285,87,NA,27,6,CT,C,2017,oklahoma-state,Commit,1
Zack Dawson,"South Miami Senior (Miami, FL)",6-4,180,89,155,28,13,FL,PG,2017,oklahoma-state,Commit,1
Isaac Likekele,"Mansfield Timberview (Arlington, TX)",6-4,205,88,228,38,15,TX,PG,2018,oklahoma-state,Commit,4
Duncan Demuth,"Seminole (Seminole, FL)",6-8,215,88,NA,45,25,FL,PF,2018,oklahoma-state,Commit,4
Maurice Calloo,"Huntington Expression Prep (Huntington, WV)",6-8,210,88,NA,51,14,WV,PF,2018,oklahoma-state,Commit,4
Yor Anei,"Shawnee Mission South (Overland Park, KS)",6-9,205,88,NA,54,3,KS,PF,2018,oklahoma-state,Commit,4
Marcus Watson,"Buford (Buford, GA)",6-6,205,94,83,12,3,GA,SF,2019,oklahoma-state,Commit,1
Avery Anderson III,"Northwest (Justin, TX)",6-2,170,91,112,18,10,TX,CG,2019,oklahoma-state,Commit,2
Chris Harris Jr.,"South Garland (Garland, TX)",6-3,195,91,119,18,11,TX,SG,2019,oklahoma-state,Commit,2
Kalib Boone,"Memorial (Tulsa, OK)",6-8,190,89,158,35,2,OK,C,2019,oklahoma-state,Commit,1
Keylan Boone,"Memorial (Tulsa, OK)",6-6,175,88,NA,52,3,OK,PF,2019,oklahoma-state,Commit,1
Cade Cunningham,"Montverde Academy (Montverde, FL)",6-6,215,100,1,1,1,FL,SG,2020,oklahoma-state,Commit,1
Matthew-Alexander Moncrieffe,"Orangeville Prep (Mono, ON)",6-7,195,96,64,11,1,ON,SF,2020,oklahoma-state,Commit,1
Rondel Walker,"Putnam City West (Oklahoma City, OK)",6-2,160,90,138,18,3,OK,PG,2020,oklahoma-state,Commit,1
Donovan Williams,"North Star (Lincoln, NE)",6-5,190,89,NA,36,2,NE,SG,2020,oklahoma-state,Commit,1
Montreal Pena,"Martin (Arlington, TX)",6-9,200,88,NA,60,15,TX,PF,2020,oklahoma-state,Commit,1
Quion Williams,"Jonesboro (Jonesboro, AR)",6-4,185,90,124,28,4,AR,SF,2022,oklahoma-state,Commit,1
John-Michael Wright,NA,6-0,186,87,NA,NA,NA,NA,PG,2022,oklahoma-state,Transfer,1
Eric Dailey Jr.,"IMG Academy (Bradenton, FL)",6-7,215,94,38,9,3,FL,PF,2023,oklahoma-state,Commit,2
Brandon Garrison,"Del City (Del City, OK)",6-9,205,94,45,7,1,OK,C,2023,oklahoma-state,Commit,2
Justin McBride,"Plano (Plano, TX)",6-7,210,90,134,29,11,TX,PF,2023,oklahoma-state,Commit,2
Jamyron Keller,"Ellison (Killeen, TX)",6-1,190,89,147,17,12,TX,CG,2023,oklahoma-state,Commit,1
Connor Dow,"Broken Arrow (Broken Arrow, OK)",6-5,180,83,NA,74,3,OK,SF,2023,oklahoma-state,Commit,2
Isaiah Miranda,NA,7-0,200,91,NA,NA,NA,NA,C,2023,oklahoma-state,Transfer,1
Jarius Hicklen,NA,6-3,170,83,NA,NA,NA,NA,SG,2023,oklahoma-state,Transfer,2
Mike Marsh,NA,6-11,240,84,NA,NA,NA,NA,C,2023,oklahoma-state,Transfer,1
Javon Small,NA,6-2,180,90,NA,NA,NA,NA,PG,2023,oklahoma-state,Transfer,2
Abou Ousmane,NA,6-10,244,88,NA,NA,NA,NA,PF,2024,oklahoma-state,Transfer,1
Marchelus Avery,NA,6-5,200,87,NA,NA,NA,NA,SF,2024,oklahoma-state,Transfer,1
Arturo Dean,NA,5-9,145,90,NA,NA,NA,NA,PG,2024,oklahoma-state,Transfer,1
Davonte Davis,NA,6-4,185,89,NA,NA,NA,NA,CG,2024,oklahoma-state,Transfer,2
Robert Jennings,NA,6-7,220,89,NA,NA,NA,NA,PF,2024,oklahoma-state,Transfer,2
Ryan Crotty,"Miller School (Charlottesville, VA)",6-5,180,91,82,21,4,VA,SG,2025,oklahoma-state,Commit,1
Ben Ahmed,"Putnam Science Academy (Putnam, CT)",6-9,300,90,108,16,2,CT,C,2025,oklahoma-state,Commit,2
Mekhi Ragland,"Sunrise Christian Academy (Bel Aire, KS)",6-10,250,85,NA,50,4,KS,C,2025,oklahoma-state,Commit,1
Jaylen Curry,NA,6-0,155,87,NA,NA,NA,NA,PG,2025,oklahoma-state,Transfer,1
Christian Coleman,NA,6-8,205,90,NA,NA,NA,NA,PF,2025,oklahoma-state,Transfer,2
Parsa Fallah,NA,6-9,260,88,NA,NA,NA,NA,C,2025,oklahoma-state,Transfer,1
Vyctorius Miller,NA,6-5,185,93,NA,NA,NA,NA,SG,2025,oklahoma-state,Transfer,2
Anthony Roy,NA,6-5,200,92,NA,NA,NA,NA,SG,2025,oklahoma-state,Transfer,1
Isaiah Coleman,NA,6-5,191,93,NA,NA,NA,NA,SG,2025,oklahoma-state,Transfer,2
Kanye Clary,NA,5-11,190,89,NA,NA,NA,NA,PG,2025,oklahoma-state,Transfer,1
Jaylen Fisher,"Bolton (Arlington, TN)",6-2,170,91,90,17,2,TN,PG,2016,tcu,Commit,1
Josh Parrish,"Seguin (Arlington, TX)",6-5,190,87,247,50,17,TX,SF,2016,tcu,Commit,1
Kouat Noi,"Montverde Academy (Montverde, FL)",6-7,205,86,NA,64,15,FL,PF,2016,tcu,Commit,1
Kevin Samuel,"St Thomas Episcopal School (Houston, TX)",6-10,220,90,120,13,7,TX,C,2017,tcu,Commit,2
Shawn Olden,"New Mexico J.C. (Hobbs, NM)",6-3,180,90,11,2,1,NM,CG,2017,tcu,Commit,2
R.J. Nembhard,"Keller (Keller, TX)",6-4,175,89,163,34,11,TX,SG,2017,tcu,Commit,2
Lat Mayen,"Australian Institute of Sport (Canberra, SW)",6-8,195,87,NA,76,1,SW,PF,2017,tcu,Commit,2
Andre Pierce,"Lee College (Baytown, TX)",6-10,215,89,34,8,11,TX,PF,2017,tcu,Commit,2
Andre Rafus,"Academy For College And Career Exploration (Baltimore, MD)",6-9,200,87,NA,51,6,MD,SF,2017,tcu,Commit,2
Kaden Archie,"Midlothian (Midlothian, TX)",6-6,200,92,99,22,5,TX,SF,2018,tcu,Commit,1
Yuat Alok,"Chipola College (Marianna, FL)",6-10,210,91,3,1,1,FL,C,2018,tcu,Commit,1
Kendric Davis,"Sam Houston (Houston, TX)",5-11,165,89,161,26,9,TX,PG,2018,tcu,Commit,1
Russell Barlow,"Berkner (Richardson, TX)",6-9,215,88,245,34,17,TX,C,2018,tcu,Commit,1
P.J. Fuller,"Findlay Prep (Henderson, NV)",6-4,170,94,85,13,1,NV,SG,2019,tcu,Commit,1
Francisco Farabello,"NBA Global Academy (Australia, AUST)",6-1,165,91,113,13,2,AUST,PG,2019,tcu,Commit,1
Diante Smith,"Choctawhatchee (Fort Walton Beach, FL)",6-6,195,90,131,30,16,FL,SF,2019,tcu,Commit,1
Taryn Todd,"Findlay Prep (Henderson, NV)",6-2,170,89,223,34,4,NV,SG,2019,tcu,Commit,1
Mickey Pearson,"Hargrave Military Academy (HS) (Chatham, VA)",6-7,180,88,NA,80,16,VA,SF,2019,tcu,Commit,1
Terren Frank,"Sierra Canyon (Chatsworth, CA)",6-7,200,89,184,43,23,CA,PF,2020,tcu,Commit,2
Mike Miles,"Lancaster (Lancaster, TX)",6-2,170,89,229,33,9,TX,PG,2020,tcu,Commit,2
Eddie Lampkin Jr.,"Morton Ranch (Katy, TX)",6-10,295,88,NA,58,16,TX,PF,2020,tcu,Commit,1
Souleymane Doumbia,"Navarro College (Corsicana, TX)",7-0,220,88,7,3,2,TX,C,2021,tcu,Commit,1
PJ Haggerty,"Crosby (Crosby, TX)",6-3,170,90,126,18,12,TX,SG,2022,tcu,Commit,1
Rondel Walker,NA,6-2,160,89,NA,NA,NA,NA,PG,2022,tcu,Transfer,1
Jace Posey,"Strake Jesuit College Prep (Houston, TX)",6-4,175,91,96,19,8,TX,SG,2023,tcu,Commit,2
Isaiah Manning,"Mansfield Legacy (Mansfield, TX)",6-7,200,87,247,49,20,TX,PF,2023,tcu,Commit,2
Essam Mostafa,NA,6-9,250,87,NA,NA,NA,NA,PF,2023,tcu,Transfer,2
Ernest Udeh Jr.,NA,6-10,230,95,NA,NA,NA,NA,C,2023,tcu,Transfer,1
Avery Anderson III,NA,6-2,170,91,NA,NA,NA,NA,PG,2023,tcu,Transfer,2
Trevian Tennyson,NA,6-4,180,86,NA,NA,NA,NA,SG,2023,tcu,Transfer,1
Jameer Nelson Jr.,NA,6-1,200,96,NA,NA,NA,NA,CG,2023,tcu,Transfer,1
Micah Robinson,"Oak Hill Academy (Mouth Of Wilson, VA)",6-6,200,90,110,24,5,VA,PF,2024,tcu,Commit,2
David Punch,"Harker Heights (Harker Heights, TX)",6-7,205,88,127,26,6,TX,PF,2024,tcu,Commit,3
Malick Diallo,"Wasatch Academy (Mount Pleasant, UT)",6-10,215,88,172,35,4,UT,C,2024,tcu,Commit,3
Ashton Simmons,"West Brook (Beaumont, TX)",6-2,190,87,NA,34,14,TX,PG,2024,tcu,Commit,1
Vasean Allette,NA,6-3,180,89,NA,NA,NA,NA,CG,2024,tcu,Transfer,1
Trazarien White,NA,6-7,190,94,NA,NA,NA,NA,SF,2024,tcu,Transfer,1
RJ Jones,NA,6-3,190,90,NA,NA,NA,NA,SG,2024,tcu,Transfer,2
Brendan Wenzel,NA,6-6,180,88,NA,NA,NA,NA,SG,2024,tcu,Transfer,3
Noah Reynolds,NA,6-3,195,91,NA,NA,NA,NA,SG,2024,tcu,Transfer,2
Frankie Collins,NA,6-1,185,91,NA,NA,NA,NA,PG,2024,tcu,Transfer,2
Xavier Edmonds,"Salt Lake Community College (Salt Lake City, UT)",6-8,220,91,2,1,1,UT,PF,2025,tcu,Commit,2
Kayden Edwards,"Duncanville (Duncanville, TX)",6-2,165,94,49,9,4,TX,SG,2025,tcu,Commit,1
Liutauras Lelevicius,NA,6-7,217,89,NA,NA,NA,NA,SF,2025,tcu,Transfer,1
Tanner Toolson,NA,6-5,200,87,NA,NA,NA,NA,SG,2025,tcu,Transfer,1
Jayden Pierre,NA,6-2,185,92,NA,NA,NA,NA,PG,2025,tcu,Transfer,1
Brock Harding,NA,6-0,155,91,NA,NA,NA,NA,PG,2025,tcu,Transfer,2
Shadell Millinghaus,"Northwest Florida State College (Niceville, FL)",6-3,210,84,28,6,3,FL,SG,2016,texas-tech,Commit,1
Davide Moretti,"Italy (Italy, ITAL)",6-2,0,90,131,7,1,ITAL,CG,2017,texas-tech,Commit,1
Josh Webster,"South Plains College (Levelland, TX)",6-4,170,89,16,1,5,TX,PG,2017,texas-tech,Commit,3
Hyron Edwards,"Trinity Valley C.C. (Athens, TX)",6-1,175,89,25,5,8,TX,CG,2017,texas-tech,Commit,3
Malik Ondigo,"Putnam Science Academy (Putnam, CT)",6-11,0,89,166,16,3,CT,PF,2017,texas-tech,Commit,3
Zhaire Smith,"Lakeview Centennial (Garland, TX)",6-5,180,87,222,45,18,TX,SG,2017,texas-tech,Commit,3
Jarrett Culver,"Coronado (Lubbock, TX)",6-5,170,87,NA,53,23,TX,CG,2017,texas-tech,Commit,3
Daniel Mading,"St Anthony (Jersey City, NJ)",6-9,175,87,NA,30,12,NJ,SF,2017,texas-tech,Commit,3
Khavon Moore,"Westside (Macon, GA)",6-8,187,94,64,13,4,GA,SF,2018,texas-tech,Commit,1
Deshawn Corprew,"South Plains College (Levelland, TX)",6-5,190,91,2,1,2,TX,SF,2018,texas-tech,Commit,1
Kyler Edwards,"Findlay Prep (Henderson, NV)",6-4,195,89,185,38,5,NV,SG,2018,texas-tech,Commit,1
Josh Mballa,"Putnam Science Academy (Putnam, CT)",6-8,205,82,NA,80,6,CT,PF,2018,texas-tech,Commit,1
Jahmi'us Ramsey,"Duncanville (Duncanville, TX)",6-4,195,97,42,7,5,TX,CG,2019,texas-tech,Commit,1
Terrence Shannon Jr.,"IMG Academy (Bradenton, FL)",6-6,185,91,127,28,14,FL,SF,2019,texas-tech,Commit,1
Kevin McCullar,"Wagner (San Antonio, TX)",6-6,180,90,135,32,15,TX,SG,2019,texas-tech,Commit,1
Tyreek Smith,"Trinity Christian School (Cedar Hill, TX)",6-8,205,89,165,25,16,TX,PF,2019,texas-tech,Commit,1
Clarence Nadolny,"Scotland Campus (Scotland, PA)",6-3,190,88,NA,42,12,PA,CG,2019,texas-tech,Commit,1
Russel Tchewa,"Putnam Science Academy (Putnam, CT)",7-0,215,87,NA,70,10,CT,C,2019,texas-tech,Commit,1
Andrei Savrasov,"Russia (Russia, RUSS)",6-9,215,80,NA,94,1,RUSS,PF,2019,texas-tech,Commit,1
Nimari Burnett,"Prolific Prep (Fort Lauderdale, FL)",6-4,190,97,38,8,8,FL,CG,2020,texas-tech,Commit,1
Micah Peavy,"Duncanville (Duncanville, TX)",6-7,172,96,66,13,2,TX,SG,2020,texas-tech,Commit,1
Chibuzo Agbo,"St. Augustine (San Diego, CA)",6-7,215,95,75,16,10,CA,SF,2020,texas-tech,Commit,1
Vladislav Goldin,"Putnam Science Academy (Putnam, CT)",7-1,220,90,164,28,2,CT,C,2020,texas-tech,Commit,1
Esahia Nyiwe,"Clarendon (Clarendon, TX)",6-10,210,89,NA,51,13,TX,PF,2020,texas-tech,Commit,1
Jaylon Tyson,"John Paul II (Plano, TX)",6-6,185,97,36,8,3,TX,SF,2021,texas-tech,Commit,1
KJ Allen,"East Los Angeles College (Monterey Park, CA)",6-6,225,87,11,4,1,CA,PF,2021,texas-tech,Commit,1
Elijah Fisher,"Crestwood Prep (Toronto, ON)",6-6,195,95,58,16,2,ON,SG,2022,texas-tech,Commit,1
Pop Isaacs,"Coronado (Henderson, NV)",6-2,180,94,67,13,1,NV,PG,2022,texas-tech,Commit,1
Lamar Washington,"Compass Prep (Chandler, AZ)",6-4,210,90,111,14,8,AZ,SG,2022,texas-tech,Commit,2
Robert Jennings,"Texas Alliance of Christian Athletes (Dallas, TX)",6-7,220,87,227,52,17,TX,PF,2022,texas-tech,Commit,1
D'Maurian Williams,NA,6-5,195,88,NA,NA,NA,NA,SG,2022,texas-tech,Transfer,2
Jaylon Tyson,NA,6-6,185,92,NA,NA,NA,NA,SF,2022,texas-tech,Transfer,2
Kerwin Walton,NA,6-5,205,88,NA,NA,NA,NA,SF,2022,texas-tech,Transfer,2
Fardaws Aimaq,NA,6-11,245,92,NA,NA,NA,NA,C,2022,texas-tech,Transfer,2
De'Vion Harmon,NA,6-0,192,90,NA,NA,NA,NA,PG,2022,texas-tech,Transfer,2
Drew Steffe,"Memorial (Frisco, TX)",6-5,175,88,192,31,18,TX,SG,2023,texas-tech,Commit,1
Devan Cambridge,NA,6-6,190,89,NA,NA,NA,NA,SF,2023,texas-tech,Transfer,2
Chance McMillian,NA,6-2,175,89,NA,NA,NA,NA,PG,2023,texas-tech,Transfer,2
Warren Washington,NA,6-11,210,90,NA,NA,NA,NA,PF,2023,texas-tech,Transfer,1
Darrion Williams,NA,6-6,210,91,NA,NA,NA,NA,PF,2023,texas-tech,Transfer,2
KyeRon Lindsay,NA,6-8,205,91,NA,NA,NA,NA,PF,2023,texas-tech,Transfer,2
Christian Anderson,"Oak Hill Academy (Mouth Of Wilson, VA)",5-11,155,90,113,10,6,VA,PG,2024,texas-tech,Commit,1
Leon Horner,"Dynamic Prep (Dallas, TX)",6-6,195,86,NA,58,19,TX,SF,2024,texas-tech,Commit,1
Marial Akuentok,"Fort Erie International Academy (Fort Erie, ON)",6-10,215,88,216,38,16,ON,C,2024,texas-tech,Commit,2
JT Toppin,NA,6-9,210,95,NA,NA,NA,NA,PF,2024,texas-tech,Transfer,1
Elijah Hawkins,NA,5-11,160,94,NA,NA,NA,NA,PG,2024,texas-tech,Transfer,1
Fede Federiko,NA,6-10,220,88,NA,NA,NA,NA,PF,2024,texas-tech,Transfer,2
Kevin Overton,NA,6-5,185,91,NA,NA,NA,NA,SG,2024,texas-tech,Transfer,1
Nolan Groves,"Orono Senior (Long Lake, MN)",6-5,200,87,NA,47,3,MN,SG,2025,texas-tech,Commit,1
Luke Bamgboye,NA,6-10,200,91,NA,NA,NA,NA,C,2025,texas-tech,Transfer,3
Josiah Moseley,NA,6-6,228,91,NA,NA,NA,NA,PF,2025,texas-tech,Transfer,3
LeJuan Watts,NA,6-6,233,96,NA,NA,NA,NA,SG,2025,texas-tech,Transfer,1
Donovan Atwell,NA,6-5,190,92,NA,NA,NA,NA,SG,2025,texas-tech,Transfer,1
Tyeree Bryan,NA,6-5,210,91,NA,NA,NA,NA,SG,2025,texas-tech,Transfer,3
Jayce Johnson,"Santa Monica (Santa Monica, CA)",6-11,225,95,51,8,4,CA,C,2016,utah,Commit,1
Devon Daniels,"Prolific Prep (Fort Lauderdale, FL)",6-4,185,88,212,37,4,FL,SG,2016,utah,Commit,1
Jojo Zamora,"Yuba College (Marysville, CA)",6-3,170,86,16,4,3,CA,SG,2016,utah,Commit,1
Tyler Rawson,"Salt Lake Community College (Salt Lake City, UT)",6-10,225,89,12,6,1,UT,PF,2016,utah,Commit,1
Donnie Tillman,"Findlay Prep (Henderson, NV)",6-7,225,89,136,35,4,NV,PF,2017,utah,Commit,3
Branden Carlson,"Bingham (South Jordan, UT)",6-9,200,89,153,40,2,UT,PF,2017,utah,Commit,3
Vante Hendrix,"Birmingham (Van Nuys, CA)",6-5,190,87,NA,54,23,CA,SG,2017,utah,Commit,1
Jaxon Brenchley,"Mountain Crest (Hyrum, UT)",6-3,180,86,NA,68,4,UT,SG,2017,utah,Commit,1
Christian Popoola,"Bishop Gorman (Las Vegas, NV)",6-3,180,89,157,8,5,NV,CG,2017,utah,Commit,3
Timmy Allen,"Red Mountain (Mesa, AZ)",6-6,200,92,101,24,1,AZ,SF,2018,utah,Commit,1
Both Gach,"Compass Prep (Chandler, AZ)",6-7,190,90,149,37,2,AZ,SG,2018,utah,Commit,1
Riley Battin,"Oak Park (Oak Park, CA)",6-9,220,89,209,31,20,CA,C,2018,utah,Commit,1
Lahat Thioune,"Florida Air Academy (Melbourne, FL)",6-11,205,88,NA,55,31,FL,PF,2018,utah,Commit,1
Naseem Gaskin,"Bishop O'Dowd (Oakland, CA)",6-3,170,85,NA,85,43,CA,SG,2018,utah,Commit,1
Rylan Jones,"Olympus (Salt Lake City, UT)",6-1,165,93,92,9,2,UT,PG,2019,utah,Commit,1
Mikael Jantunen,"Helsinki Basketball Academy (Finland, FINL)",6-8,215,89,195,31,1,FINL,PF,2019,utah,Commit,1
Matthew Van Komen,"Pleasant Grove (Pleasant Grove, UT)",7-4,220,88,234,41,6,UT,C,2019,utah,Commit,1
Brendan Wenzel,"O'Connor (Helotes, TX)",6-6,180,80,NA,90,33,TX,SG,2019,utah,Commit,1
Ian Martinez,"JSerra Catholic (San Juan Capistrano, CA)",6-3,170,96,67,10,9,CA,SG,2020,utah,Commit,1
Pelle Larsson,"Sweden (Sweden, SWED)",6-5,200,91,126,14,1,SWED,SG,2020,utah,Commit,1
Norbert Thelissen,"Netherlands (Netherlands, NETH)",6-7,190,89,NA,55,1,NETH,SF,2020,utah,Commit,1
Mason Falslev,"Sky View (Smithfield, UT)",6-3,180,88,NA,53,5,UT,SG,2020,utah,Commit,1
Lazar Stefanovic,"Serbia (Serbia, SERB)",6-5,176,86,NA,64,1,SERB,SG,2021,utah,Commit,1
Keba Keita,"Wasatch Academy (Mount Pleasant, UT)",6-8,225,89,165,26,4,UT,C,2022,utah,Commit,1
Ben Carlson,NA,6-9,220,84,NA,NA,NA,NA,PF,2022,utah,Transfer,1
Gavin Baxter,NA,6-9,230,86,NA,NA,NA,NA,SF,2022,utah,Transfer,1
Mike Saunders,NA,6-0,165,88,NA,NA,NA,NA,PG,2022,utah,Transfer,1
Jake Wahlin,"Timpview (Provo, UT)",6-7,180,89,148,31,3,UT,PF,2023,utah,Commit,1
Deivon Smith,NA,6-0,176,87,NA,NA,NA,NA,PG,2023,utah,Transfer,2
Lawson Lovering,NA,7-1,235,87,NA,NA,NA,NA,C,2023,utah,Transfer,2
Ibrahima Traore,"West Oaks Academy (Orlando, FL)",6-9,225,88,204,37,19,FL,C,2024,utah,Commit,3
Jaxon Johnson,"Alta (Sandy, UT)",6-8,195,90,112,22,2,UT,PF,2024,utah,Commit,1
David Katoa,"Utah Prep (Hurricane, UT)",6-4,170,86,NA,43,6,UT,SG,2024,utah,Commit,1
Mike Sharavjamts,NA,6-8,180,91,NA,NA,NA,NA,SF,2024,utah,Transfer,2
Ezra Ausar,NA,6-8,247,92,NA,NA,NA,NA,PF,2024,utah,Transfer,1
Miro Little,NA,6-4,185,91,NA,NA,NA,NA,PG,2024,utah,Transfer,2
Mason Madsen,NA,6-3,175,88,NA,NA,NA,NA,CG,2024,utah,Transfer,3
Keanu Dawes,NA,6-9,215,88,NA,NA,NA,NA,PF,2024,utah,Transfer,3
Kendyl Sanders,"IMG Academy (Bradenton, FL)",6-6,180,87,NA,61,29,FL,SF,2025,utah,Commit,1
Babacar Faye,NA,6-8,205,89,NA,NA,NA,NA,PF,2025,utah,Transfer,3
Don McHenry,NA,6-2,168,91,NA,NA,NA,NA,SG,2025,utah,Transfer,1
Seydou Traore,NA,6-7,220,89,NA,NA,NA,NA,PF,2025,utah,Transfer,3
Jahki Howard,NA,6-6,185,92,NA,NA,NA,NA,SF,2025,utah,Transfer,2
Elijah Moore,NA,6-4,176,92,NA,NA,NA,NA,SG,2025,utah,Transfer,2
James Okonkwo,NA,6-8,240,86,NA,NA,NA,NA,PF,2025,utah,Transfer,1
Terrence Brown,NA,6-3,175,89,NA,NA,NA,NA,CG,2025,utah,Transfer,3
Sagaba Konate,"Kennedy Catholic (Hermitage, PA)",6-8,220,89,186,45,6,PA,PF,2016,west-virginia,Commit,2
Maciej Bender,"Mountain Mission School (Grundy, VA)",6-10,235,89,189,46,14,VA,PF,2016,west-virginia,Commit,2
Chase Harler,"Central Catholic (Wheeling, WV)",6-3,195,86,NA,54,3,WV,SG,2016,west-virginia,Commit,1
Brandon Knapper,"Hargrave Military Academy (HS) (Chatham, VA)",6-0,160,89,137,23,9,VA,PG,2017,west-virginia,Commit,2
