Name,Location,Height,Weight,Ranking,NationalRank,PositionRank,StateRank,State,Position,Year,School,Type,count
Tevin Shaw,"Manvel (Manvel, TX)",6-5,285,85,NA,64,174,TX,IOL,2022,houston,Commit,7
Nadame Tucker,"Hutchinson C.C. (Hutchinson, KS)",6-3,235,85,42,7,16,KS,Edge,2022,houston,Commit,7
Amipeleasi Langi Jr,"Independence C.C. (Independence, KS)",6-6,335,85,48,9,17,KS,DL,2022,houston,Commit,7
Justice Ugo,"Blinn College (Brenham, TX)",6-3,186,85,54,7,6,TX,S,2022,houston,Commit,7
Karson Jones,"Frenship (Wolfforth, TX)",6-5,290,84,NA,160,210,TX,OT,2022,houston,Commit,1
Bryan Henry,"Belton (Belton, TX)",6-3,230,83,NA,107,227,TX,TE,2022,houston,Commit,3
Logan Compton,"New Mexico Military Institute (Roswell, NM)",6-5,240,83,86,2,4,NM,TE,2022,houston,Commit,3
Abdul-Lateef Audu,"College of the Canyons (Valencia, CA)",6-0,185,83,109,18,20,CA,CB,2022,houston,Commit,3
Trevor Helburg,"Crosby (Crosby, TX)",6-0,175,79,NA,8,300,TX,K,2022,houston,Commit,1
Quardale Patt,"Stafford (Stafford, TX)",6-4,240,86,NA,126,136,TX,DL,2022,houston,Commit,2
Cody Jackson,NA,6-0,179,90,NA,NA,NA,NA,WR,2022,houston,Transfer,2
Lucas Coley,NA,6-2,215,85,NA,NA,NA,NA,QB,2022,houston,Transfer,7
Brandon Campbell,NA,5-10,190,89,NA,NA,NA,NA,RB,2022,houston,Transfer,2
Sam Brown Jr.,NA,6-2,186,85,NA,NA,NA,NA,WR,2022,houston,Transfer,7
Joseph Manjack IV,NA,6-3,205,86,NA,NA,NA,NA,WR,2022,houston,Transfer,2
Brice Johnson,NA,6-0.5,173,78,NA,NA,NA,NA,WR,2022,houston,Transfer,1
Mikal Harrison-Pilot,"Temple (Temple, TX)",6-0,190,94,153,10,28,TX,WR,2023,houston,Commit,1
Jonah Wilson,"Dekaney (Houston, TX)",6-2,195,91,NA,36,48,TX,WR,2023,houston,Commit,1
Justin Benton,"Newton (Covington, GA)",6-1,280,88,NA,60,53,GA,DL,2023,houston,Commit,6
Parker Jenkins,"Klein Forest (Houston, TX)",5-10,185,88,NA,36,89,TX,RB,2023,houston,Commit,6
Johnsley Barbas,"Centennial (Roswell, GA)",5-11,165,87,NA,76,84,GA,S,2023,houston,Commit,5
Michael Patterson,"Fort Bend Marshall (Missouri City, TX)",5-10,165,87,NA,93,133,TX,CB,2023,houston,Commit,5
Latreveon McCutchin,"LBJ (Austin, TX)",6-2,205,87,NA,76,136,TX,LB,2023,houston,Commit,5
Ja'Koby Banks,"Fort Bend Marshall (Missouri City, TX)",5-9,175,87,NA,130,139,TX,WR,2023,houston,Commit,5
Jalyn Stanford,"Jenks (Jenks, OK)",5-11,185,86,NA,97,14,OK,ATH,2023,houston,Commit,5
Juwon Gaston,"Northeast Mississippi C.C. (Booneville, MS)",5-11,187,86,68,6,16,MS,S,2023,houston,Commit,5
Caleb McMickle,"Fellowship Christian School (Roswell, GA)",6-1,190,85,NA,61,125,GA,QB,2023,houston,Commit,8
Jamaal Shaw,"West Orange-Stark (Orange, TX)",6-1,180,85,NA,122,229,TX,ATH,2023,houston,Commit,8
Chris Pearson,"Orange Beach (Orange Beach, AL)",6-1,190,85,NA,123,53,AL,S,2023,houston,Commit,8
Jett Runion,"Aubrey (Aubrey, TX)",6-5,230,85,NA,156,250,TX,DL,2023,houston,Commit,8
Ja'Ryan Wallace,"Braswell (Denton, TX)",6-3,185,84,NA,243,264,TX,WR,2023,houston,Commit,5
Cayden Bowie,"Memorial (Port Arthur, TX)",6-3,290,84,NA,116,276,TX,OT,2023,houston,Commit,5
Sergio Snider,"Martin (Arlington, TX)",5-10,185,84,NA,118,290,TX,RB,2023,houston,Commit,5
Re'Shaun Sanford II,"Harker Heights (Harker Heights, TX)",5-7,165,83,NA,129,309,TX,RB,2023,houston,Commit,2
Indiana Wijay,"Pasadena (Pasadena, CA)",6-4,200,82,NA,126,276,CA,QB,2023,houston,Commit,1
Tony Mathis Jr.,NA,5-11,195,88,NA,NA,NA,NA,RB,2023,houston,Transfer,6
Peyton Dunn,NA,6-7,315,85,NA,NA,NA,NA,IOL,2023,houston,Transfer,8
David Ndukwe,NA,6-6,240,85,NA,NA,NA,NA,IOL,2023,houston,Transfer,8
Aubrey Smith,NA,6-2,220,86,NA,NA,NA,NA,LB,2023,houston,Transfer,5
Malik Fleming,NA,5-9,180,89,NA,NA,NA,NA,CB,2023,houston,Transfer,2
Jalen Hunt,NA,6-3,235,85,NA,NA,NA,NA,DL,2023,houston,Transfer,8
Mike O'Laughlin,NA,6-5,230,84,NA,NA,NA,NA,TE,2023,houston,Transfer,5
Brian George,NA,6-2,190,86,NA,NA,NA,NA,CB,2023,houston,Transfer,5
David Ugwoegbu,NA,6-4,249,88,NA,NA,NA,NA,LB,2023,houston,Transfer,6
Brandon Mack II,NA,6-4,240,83,NA,NA,NA,NA,Edge,2023,houston,Transfer,2
Isaiah Hamilton,NA,6-1,167,84,NA,NA,NA,NA,CB,2023,houston,Transfer,5
Stephon Johnson,NA,6-0,175,88,NA,NA,NA,NA,WR,2023,houston,Transfer,6
Joshua Hardeman,NA,6-4,204,85,NA,NA,NA,NA,WR,2023,houston,Transfer,8
Ish Harris,NA,6-2,205,89,NA,NA,NA,NA,LB,2023,houston,Transfer,2
A.J. Haulcy,NA,5-11,220,88,NA,NA,NA,NA,S,2023,houston,Transfer,6
Donovan Smith,NA,6-4,192,87,NA,NA,NA,NA,QB,2023,houston,Transfer,5
Jaylen Garth,NA,6-5,284,86,NA,NA,NA,NA,OT,2023,houston,Transfer,5
Jayshon Ridgle,"Athens (Athens, AL)",6-0,204,91,NA,13,16,AL,ATH,2024,houston,Commit,1
J'Marion Burnette,"Andalusia (Andalusia, AL)",6-1,220,90,NA,19,22,AL,RB,2024,houston,Commit,2
Maurice Williams II,"Shadow Creek (Pearland, TX)",6-0,200,89,NA,39,60,TX,S,2024,houston,Commit,3
Koby Young,"Holy Cross (New Orleans, LA)",5-11,175,88,NA,104,21,LA,WR,2024,houston,Commit,8
Darius Washington,"Lake Ridge (Mansfield, TX)",6-5,235,88,NA,94,109,TX,DL,2024,houston,Commit,8
Traville Frederick Jr.,"Jeanerette (Jeanerette, LA)",6-3,228,87,NA,50,30,LA,TE,2024,houston,Commit,8
Derek Joiner,"Grandview (Grandview, MO)",6-3,285,87,NA,79,21,MO,IOL,2024,houston,Commit,8
Ray'Quan Bell,"Westfield (Houston, TX)",6-4,305,86,NA,106,176,TX,IOL,2024,houston,Commit,7
Xavier Stillman,"Hutchinson C.C. (Hutchinson, KS)",6-3,305,86,48,13,14,KS,DL,2024,houston,Commit,7
Larry Crawford,"Georgia Military (Milledgeville, GA)",6-4,275,86,62,5,1,GA,IOL,2024,houston,Commit,7
Ronnell McLain,"DeSoto (DeSoto, TX)",6-4,310,85,NA,123,214,TX,IOL,2024,houston,Commit,4
DJ Butler,"WP Davidson (Mobile, AL)",6-0,185,85,NA,105,82,AL,RB,2024,houston,Commit,4
Zion Taylor,"Shadow Creek (Pearland, TX)",6-1,240,84,NA,145,299,TX,Edge,2024,houston,Commit,6
Kaleb Thomas,"North Shore (Houston, TX)",6-3,225,84,NA,107,311,TX,TE,2024,houston,Commit,6
Hingano Hautau,"Foothill College (Los Altos, CA)",6-6,325,83,128,12,25,CA,OT,2024,houston,Commit,2
Demarcus Johnson,"Fort Bend Marshall (Missouri City, TX)",6-7,250,88,NA,95,110,TX,DL,2024,houston,Commit,8
Sam Secrest,NA,6-6,305,83,NA,NA,NA,NA,IOL,2024,houston,Transfer,2
JD Rhym,NA,6-1,178,87,NA,NA,NA,NA,CB,2024,houston,Transfer,8
Devan Williams,NA,6-1,192,87,NA,NA,NA,NA,WR,2024,houston,Transfer,8
Marquis Shoulders,NA,5-9,170,86,NA,NA,NA,NA,WR,2024,houston,Transfer,7
Christian Brathwaite,NA,6-1,218,88,NA,NA,NA,NA,LB,2024,houston,Transfer,8
Bryan Massey,NA,5-11,188,84,NA,NA,NA,NA,CB,2024,houston,Transfer,6
Carlos Allen Jr.,NA,6-0,290,85,NA,NA,NA,NA,DL,2024,houston,Transfer,4
Zeon Chriss,NA,6-2,209,88,NA,NA,NA,NA,QB,2024,houston,Transfer,8
Jeremiah Wilson,NA,5-10,179,88,NA,NA,NA,NA,CB,2024,houston,Transfer,8
Quindario Lee,NA,6-5,280,87,NA,NA,NA,NA,DL,2024,houston,Transfer,8
Mekhi Mews,NA,5-8,185,87,NA,NA,NA,NA,WR,2024,houston,Transfer,8
Hershey McLaurin,NA,6-1,214,88,NA,NA,NA,NA,S,2024,houston,Transfer,8
Maliq Carr,NA,6-6,260,89,NA,NA,NA,NA,TE,2024,houston,Transfer,3
Jayden York,NA,6-4,250,84,NA,NA,NA,NA,TE,2024,houston,Transfer,6
Teagan Wilk,NA,5-11,187,86,NA,NA,NA,NA,S,2024,houston,Transfer,7
Cedric Melton,NA,6-5,300,84,NA,NA,NA,NA,OT,2024,houston,Transfer,6
Kentrell Webb,NA,5-11,185,87,NA,NA,NA,NA,S,2024,houston,Transfer,8
Michael Batton,NA,6-2,215,84,NA,NA,NA,NA,LB,2024,houston,Transfer,6
Jake Wiley,NA,6-6,310,86,NA,NA,NA,NA,IOL,2024,houston,Transfer,7
Kriston Davis,NA,6-2,180,88,NA,NA,NA,NA,CB,2024,houston,Transfer,8
Keith Cooper Jr.,NA,6-5,275,87,NA,NA,NA,NA,DL,2024,houston,Transfer,8
Everitt Rogers,NA,6-1,298,86,NA,NA,NA,NA,DL,2024,houston,Transfer,7
Kendre Gant,NA,6-4,222,89,NA,NA,NA,NA,LB,2024,houston,Transfer,3
Dakota White,NA,6-4,305,85,NA,NA,NA,NA,IOL,2024,houston,Transfer,4
Corey Platt Jr.,NA,6-1,215,90,NA,NA,NA,NA,LB,2024,houston,Transfer,2
Travis Buhake,"Mansfield Summit (Arlington, TX)",6-2,255,94,117,15,24,TX,DL,2025,houston,Commit,1
Demetris Dean II,"Jasper (Jasper, TX)",6-4,280,91,NA,28,37,TX,OT,2025,houston,Commit,2
Zaylen Cormier,"Heights (Houston, TX)",5-11,180,89,NA,27,66,TX,WR,2025,houston,Commit,4
Kenzy West,"Hartfield Academy (Flowood, MS)",6-0.5,185,89,NA,28,17,MS,ATH,2025,houston,Commit,4
Jacory Thurman,"Worthing (Houston, TX)",6-3,225,88,NA,35,81,TX,TE,2025,houston,Commit,4
Austin Carlisle,"Ridge Point (Missouri City, TX)",5-10.5,185,88,NA,40,86,TX,QB,2025,houston,Commit,4
Reshad Sterling,"Lutcher (Lutcher, LA)",6-2.5,225,88,NA,55,23,LA,Edge,2025,houston,Commit,4
Eythan Thompson,"La Vega (Waco, TX)",6-3,310,87,NA,65,119,TX,DL,2025,houston,Commit,7
DK Mays,"Central (Baton Rouge, LA)",6-4,250,87,NA,93,28,LA,DL,2025,houston,Commit,7
Richmond Ugochukwu,"Berkner (Richardson, TX)",6-0.5,205,87,NA,102,127,TX,LB,2025,houston,Commit,7
Blake Hogshooter,"Bixby (Bixby, OK)",6-4,190,87,NA,140,19,OK,WR,2025,houston,Commit,7
Carmello Brooks,"Paetow (Katy, TX)",6-3,275,87,NA,101,153,TX,DL,2025,houston,Commit,7
Sheldon Rice,"Fulshear (Fulshear, TX)",6-2.5,220,87,NA,74,158,TX,DL,2025,houston,Commit,7
Sean Terrell,"Klein Oak (Spring, TX)",6-5,280,86,NA,94,183,TX,OT,2025,houston,Commit,11
Chance Bryant,"Fulshear (Fulshear, TX)",6-2.5,240,86,NA,93,186,TX,DL,2025,houston,Commit,11
Wyatt Herbel,"Cy-Fair (Cypress, TX)",6-3,210,86,NA,79,199,TX,TE,2025,houston,Commit,11
Jaquise Martin,"Rudder (Bryan, TX)",5-10,180,85,NA,240,275,TX,WR,2025,houston,Commit,10
RJ Lee,"Second Baptist (Houston, TX)",6-8,335,84,NA,152,316,TX,OT,2025,houston,Commit,6
Tristan Jackson,"Choctawhatchee (Fort Walton Beach, FL)",6-0,200,84,NA,215,242,FL,LB,2025,houston,Commit,6
Zelmar Vedder,NA,6-3,193,89,NA,NA,NA,NA,CB,2025,houston,Transfer,4
Alvin Williamson Jr.,NA,6-0,200,84,NA,NA,NA,NA,CB,2025,houston,Transfer,6
Blake Thompson,NA,6-1,191,86,NA,NA,NA,NA,S,2025,houston,Transfer,11
Wrook Brown,NA,5-11,181,85,NA,NA,NA,NA,S,2025,houston,Transfer,10
Keany Parks,NA,6-1,187,85,NA,NA,NA,NA,CB,2025,houston,Transfer,10
Eddie Walls III,NA,6-4,247,88,NA,NA,NA,NA,Edge,2025,houston,Transfer,4
Jesus Machado,NA,6-1,220,86,NA,NA,NA,NA,LB,2025,houston,Transfer,11
Myles Parker,NA,5-11,344,83,NA,NA,NA,NA,DL,2025,houston,Transfer,1
Tanner Koziol,NA,6-6,257,92,NA,NA,NA,NA,TE,2025,houston,Transfer,1
Marc Stampley II,NA,5-11,180,84,NA,NA,NA,NA,S,2025,houston,Transfer,6
Dean Connors,NA,6-0,206,84,NA,NA,NA,NA,RB,2025,houston,Transfer,6
Keionte Scott,NA,6-0,192,86,NA,NA,NA,NA,CB,2025,houston,Transfer,11
C.J. Douglas,NA,5-10,195,86,NA,NA,NA,NA,S,2025,houston,Transfer,11
Joshua Donald,NA,6-1,320,86,NA,NA,NA,NA,DL,2025,houston,Transfer,11
Khalil Laufau,NA,6-3,293,86,NA,NA,NA,NA,DL,2025,houston,Transfer,11
Sione Fotu,NA,6-0,226,85,NA,NA,NA,NA,LB,2025,houston,Transfer,10
Carmycah Glass,NA,6-4,240,85,NA,NA,NA,NA,LB,2025,houston,Transfer,10
Luke McGary,NA,6-3,240,89,NA,NA,NA,NA,TE,2025,houston,Transfer,4
Will James,NA,6-0,185,85,NA,NA,NA,NA,CB,2025,houston,Transfer,10
Dalton Merryman,NA,6-9,305,87,NA,NA,NA,NA,OT,2025,houston,Transfer,7
Alvin Ebosele,NA,6-6,312,85,NA,NA,NA,NA,OT,2025,houston,Transfer,10
McKenzie Agnello,NA,6-4,314,85,NA,NA,NA,NA,OT,2025,houston,Transfer,10
Jordan Allen,NA,5-11,199,85,NA,NA,NA,NA,S,2025,houston,Transfer,10
Harvey Broussard III,NA,6-3,183,84,NA,NA,NA,NA,WR,2025,houston,Transfer,6
Amare Thomas,NA,6-0,205,86,NA,NA,NA,NA,WR,2025,houston,Transfer,11
Jason Brooks Jr.,NA,6-3,310,85,NA,NA,NA,NA,IOL,2025,houston,Transfer,10
Matthew Wykoff,NA,6-6,325,86,NA,NA,NA,NA,IOL,2025,houston,Transfer,11
Conner Weigman,NA,6-3,220,91,NA,NA,NA,NA,QB,2025,houston,Transfer,2
Keisean Henderson,"Legacy the School of Sport Sciences (Spring, TX)",6-3,185,98,3,2,1,TX,QB,2026,houston,Commit,1
Kaleb Walker,"Lindale (Lindale, TX)",6-1,250,88,NA,51,78,TX,DL,2026,houston,Commit,1
Jeremiah Bushnell,"Iowa (Iowa, LA)",6-1,185,87,NA,102,22,LA,WR,2026,houston,Commit,5
Keavon Roberts,"Memorial (Port Arthur, TX)",6-4,175,87,NA,103,96,TX,WR,2026,houston,Commit,5
Aaron Wolford,"Port Neches-Groves (Port Neches, TX)",6-4,290,87,NA,56,108,TX,IOL,2026,houston,Commit,5
Scott Smith,"Central (Baton Rouge, LA)",6-4,230,87,NA,75,30,LA,TE,2026,houston,Commit,5
Bryson Castile,"Bowie (Arlington, TX)",6-2.5,195,87,NA,74,140,TX,LB,2026,houston,Commit,5
Kah'ni Watts,"Iowa Colony (Iowa Colony, TX)",6-1,170,86,NA,94,145,TX,S,2026,houston,Commit,4
Troy Pless,"Shoemaker (Killeen, TX)",6-5,295,86,NA,94,151,TX,OT,2026,houston,Commit,4
Xavier Fleming,"Lewisville (Lewisville, TX)",6-0,300,86,NA,120,161,TX,DL,2026,houston,Commit,4
Javen Holmes,"Madison Prep Academy (Baton Rouge, LA)",6-0.5,200,86,NA,112,39,LA,S,2026,houston,Commit,4
Mudassir Abdullah,"Columbia (West Columbia, TX)",6-0,165,85,NA,135,194,TX,S,2026,houston,Commit,1
Jalen Martin,"Chandler Park Academy (Harper Woods, MI)",6-3,200,87,NA,91,17,MI,WR,2016,iowa-state,Commit,4
Sean Foster,"Carmel Catholic (Mundelein, IL)",6-8,285,87,NA,55,19,IL,OT,2016,iowa-state,Commit,4
Lawrence White,"Ridgeview (Bakersfield, CA)",6-0,170,87,NA,50,65,CA,ATH,2016,iowa-state,Commit,4
Chase Allen,"Nixa (Nixa, MO)",6-6,220,87,NA,32,6,MO,TE,2016,iowa-state,Commit,4
Dylan Soehner,"Prairie Grove (Prairie Grove, AR)",6-6,277,86,NA,68,7,AR,TE,2016,iowa-state,Commit,5
Kene Nwangwu,"Heritage (Frisco, TX)",6-0,182,86,NA,49,107,TX,RB,2016,iowa-state,Commit,5
Eyioma Uwazurike,"Southfield-lathrup (Southfield, MI)",6-6,254,86,NA,37,21,MI,SDE,2016,iowa-state,Commit,5
Thadd Daniels,"Cerritos College (Norwalk, CA)",6-2,195,86,82,4,18,CA,S,2016,iowa-state,Commit,5
David Montgomery,"Mt. Healthy (Cincinnati, OH)",5-10,210,86,NA,55,38,OH,RB,2016,iowa-state,Commit,5
Jacob Park,"Northeastern Oklahoma A&M (Miami, OK)",6-4,202,85,118,4,4,OK,PRO,2016,iowa-state,Commit,1
Deshaunte Jones,"Colerain (Cincinnati, OH)",5-10,170,84,NA,87,53,OH,ATH,2016,iowa-state,Commit,2
JaQuan Bailey,"Raines (Jacksonville, FL)",6-2.5,245,84,NA,73,153,FL,WDE,2016,iowa-state,Commit,2
Arnold Azunna,"Lake Ridge (Mansfield, TX)",6-0,187,83,NA,129,177,TX,CB,2016,iowa-state,Commit,3
D'Andre Payne,"Arizona Western College (Yuma, AZ)",5-9,185,83,157,18,14,AZ,CB,2016,iowa-state,Commit,3
Zeb Noland,"Oconee County (Watkinsville, GA)",6-3,215,82,NA,63,136,GA,PRO,2016,iowa-state,Commit,2
Justin Stewart,"Golden West College (Huntington Beach, CA)",6-3,230,82,176,13,47,CA,WDE,2016,iowa-state,Commit,2
Tymar Sutton,"McKeesport (McKeesport, PA)",5-10,210,81,NA,121,43,PA,OLB,2016,iowa-state,Commit,2
Keenan Forbes,"Everglades (Hollywood, FL)",6-3,310,81,NA,92,230,FL,OG,2016,iowa-state,Commit,2
Oge Udeogu,"City College of San Francisco (San Francisco, CA)",6-4,310,80,199,20,53,CA,OG,2016,iowa-state,Commit,1
Jamahl Johnson,"Prior Lake (Prior Lake, MN)",6-0.5,305,79,NA,119,17,MN,DT,2016,iowa-state,Commit,4
Joshua Bailey,"Raines (Jacksonville, FL)",6-2.5,260,79,NA,123,260,FL,DT,2016,iowa-state,Commit,4
Josh Mueller,"Homestead (Thiensville, WI)",6-6,260,79,NA,100,11,WI,OT,2016,iowa-state,Commit,4
Clifford Fernandez,"Southwest Mississippi C.C. (Summit, MS)",6-5,260,79,218,9,36,MS,TE,2016,iowa-state,Commit,4
Romelo Webster,"Hallandale (Hallandale, FL)",5-11,178,78,NA,167,285,FL,S,2016,iowa-state,Commit,2
Karson Green,"Northeastern Oklahoma A&M (Miami, OK)",6-4,295,78,NA,15,9,OK,OG,2016,iowa-state,Commit,2
Jatairis Grant,"Garfield (Akron, OH)",5-11,180,77,NA,186,102,OH,S,2016,iowa-state,Commit,1
Carson Lensing,"South Winneshiek (Calmar, IA)",6-4,225,76,NA,177,12,IA,ATH,2016,iowa-state,Commit,1
Steven Wirtel,"Mount Carmel (Chicago, IL)",6-4,210,74,NA,5,70,IL,LS,2016,iowa-state,Commit,1
Jerrion Nelson,"Battle (Columbia, MO)",6-2,260,83,NA,73,15,MO,SDE,2016,iowa-state,Commit,3
O'Rien Vance,"George Washington (Cedar Rapids, IA)",6-3,235,88,NA,26,5,IA,OLB,2017,iowa-state,Commit,2
Ray Lima,"El Camino College (Torrance, CA)",6-3,310,88,32,3,6,CA,DT,2017,iowa-state,Commit,2
Keontae Jones,"Colerain (Cincinnati, OH)",6-1,175,87,NA,41,26,OH,S,2017,iowa-state,Commit,4
Cordarrius Bailey,"Clarksdale (Clarksdale, MS)",6-4,210,87,NA,39,17,MS,WDE,2017,iowa-state,Commit,4
OJ Tucker,"Vanguard (Ocala, FL)",6-1,190,87,NA,65,84,FL,CB,2017,iowa-state,Commit,4
Matt Leo,"Arizona Western College (Yuma, AZ)",6-7,265,87,53,6,7,AZ,WDE,2017,iowa-state,Commit,4
Colin Newell,"Ames (Ames, IA)",6-5,260,86,NA,70,8,IA,OT,2017,iowa-state,Commit,2
Kamilo Tongamoa,"Merced College (Merced, CA)",6-5,320,86,57,6,11,CA,DT,2017,iowa-state,Commit,2
Richard Bowens III,"St. Mary's (Orchard Lake, MI)",6-0.5,170,84,NA,125,28,MI,CB,2017,iowa-state,Commit,1
Matthew Eaton,"Pearl River C.C. (Poplarville, MS)",6-4,205,83,113,13,36,MS,WR,2017,iowa-state,Commit,5
Josh Johnson,"Central Arkansas Christian (Maumelle, AR)",5-11,170,83,NA,183,13,AR,WR,2017,iowa-state,Commit,5
Devon Moore,"West (Waterloo, IA)",6-4,221,83,NA,28,12,IA,DUAL,2017,iowa-state,Commit,5
Angel Dominguez,"St. Thomas Aquinas (Lenexa, KS)",6-3,250,83,NA,65,6,KS,SDE,2017,iowa-state,Commit,5
Robert Hudson,"Walled Lake Western (Walled Lake, MI)",6-8,320,83,NA,126,33,MI,OT,2017,iowa-state,Commit,5
Tucker Robertson,"Grace Brethren (Simi Valley, CA)",6-3,270,82,NA,75,140,CA,DT,2017,iowa-state,Commit,2
Jake Hummel,"Dowling Catholic (West Des Moines, IA)",6-2,210,82,NA,70,13,IA,ILB,2017,iowa-state,Commit,2
Tarique Milton,"Manatee (Bradenton, FL)",5-11,165,81,NA,229,254,FL,WR,2017,iowa-state,Commit,5
Jeff Nogaj,"Johnstown (Johnstown, OH)",6-5,291,81,NA,149,65,OH,OT,2017,iowa-state,Commit,5
Charlie Kolar,"Norman North (Norman, OK)",6-6,227,81,NA,86,24,OK,TE,2017,iowa-state,Commit,5
Jacob Bolton,"Blessed Trinity Catholic (Roswell, GA)",6-6,305,81,NA,156,183,GA,OT,2017,iowa-state,Commit,5
Johnnie Lang,"Manatee (Bradenton, FL)",5-9,180,81,NA,96,273,FL,RB,2017,iowa-state,Commit,5
Alex Kleinow,"Iowa City West (Iowa City, IA)",6-6,290,80,NA,161,15,IA,OT,2017,iowa-state,Commit,1
John Nagel,"West Delaware (Manchester, IA)",6-6,230,79,NA,103,16,IA,SDE,2017,iowa-state,Commit,1
Datrone Young,"Atlantic (Delray Beach, FL)",5-10,170,78,NA,226,366,FL,CB,2017,iowa-state,Commit,1
Dan Sichterman,"Kings (Kings Mills, OH)",6-3,235,77,NA,129,97,OH,SDE,2017,iowa-state,Commit,1
Joseph Scates,"Dunbar (Dayton, OH)",6-3,180,90,NA,55,12,OH,WR,2018,iowa-state,Commit,1
Trevor Downing,"Creston (Creston, IA)",6-4,295,89,NA,18,3,IA,OT,2018,iowa-state,Commit,1
Sean Shaw Jr.,"Jones (Jones, OK)",6-6,200,88,NA,73,8,OK,WR,2018,iowa-state,Commit,1
Brock Purdy,"Perry (Gilbert, AZ)",6-1,200,87,NA,24,10,AZ,PRO,2018,iowa-state,Commit,1
Will McDonald,"North (Waukesha, WI)",6-4,220,86,NA,37,4,WI,WDE,2018,iowa-state,Commit,4
Jaeveyon Morton,"Martin Luther King (Detroit, MI)",5-9,180,86,NA,78,21,MI,CB,2018,iowa-state,Commit,4
Joey Ramos,"Deer Valley (Glendale, AZ)",6-5,305,86,NA,71,13,AZ,OT,2018,iowa-state,Commit,4
Greg Eisworth,"Trinity Valley C.C. (Athens, TX)",6-0,195,86,61,3,6,TX,CB,2018,iowa-state,Commit,4
Zach Petersen,"North Scott (Eldridge, IA)",6-4,225,85,NA,45,5,IA,SDE,2018,iowa-state,Commit,4
Michael Rose,"Brecksville-Broadview Heights (Broadview Heights, OH)",6-4,215,85,NA,68,40,OH,OLB,2018,iowa-state,Commit,4
Isaiah Lee,"Nazareth Academy (La Grange Park, IL)",6-1,295,85,NA,67,18,IL,DT,2018,iowa-state,Commit,4
Anthony Johnson Jr.,"St. Petersburg (St. Petersburg, FL)",6-0,170,85,NA,105,175,FL,CB,2018,iowa-state,Commit,4
Dallas Taylor-Cortez,"Chaminade (West Hills, CA)",6-2,170,84,NA,115,168,CA,CB,2018,iowa-state,Commit,3
Re-al Mitchell,"St. John Bosco (Bellflower, CA)",6-0,190,84,NA,30,169,CA,DUAL,2018,iowa-state,Commit,3
Chandler Pulvermacher,"Arrowhead (Hartland, WI)",6-2,210,84,NA,93,10,WI,OLB,2018,iowa-state,Commit,3
Carson Schleker,"Allen (Allen, TX)",5-9,175,83,NA,213,180,TX,WR,2018,iowa-state,Commit,1
Tayvonn Kyle,"Lowndes (Valdosta, GA)",6-0,165,81,NA,138,171,GA,ATH,2018,iowa-state,Commit,1
Zach Ross,"Dowling Catholic (West Des Moines, IA)",6-4,300,80,NA,79,9,IA,OG,2018,iowa-state,Commit,2
Gerry Vaughn,"Tucker (Tucker, GA)",5-11,205,80,NA,142,182,GA,OLB,2018,iowa-state,Commit,2
Brayden Narveson,"Desert Mountain (Scottsdale, AZ)",6-1,190,79,NA,7,24,AZ,K,2018,iowa-state,Commit,1
Corey Dunn,"City College of San Francisco (San Francisco, CA)",6-1,200,74,NA,4,119,CA,P,2018,iowa-state,Commit,1
Breece Hall,"Northwest (Wichita, KS)",6-0,215,94,135,7,1,KS,RB,2019,iowa-state,Commit,1
Jirehl Brock,"Quincy (Quincy, IL)",5-11,205,92,211,11,2,IL,RB,2019,iowa-state,Commit,1
Blake Peterson,"Beresford (Beresford, SD)",6-4,240,90,NA,22,1,SD,WDE,2019,iowa-state,Commit,1
Isheem Young,"Imhotep Institute (Philadelphia, PA)",5-9.5,201,89,NA,33,6,PA,S,2019,iowa-state,Commit,1
Corey Suttle,"Jefferson City (Jefferson City, MO)",6-4,245,88,NA,36,12,MO,SDE,2019,iowa-state,Commit,2
Darien Porter,"Bettendorf (Bettendorf, IA)",6-4,180,88,NA,64,6,IA,WR,2019,iowa-state,Commit,2
Easton Dean,"Labette County (Altamont, KS)",6-6,220,87,NA,17,6,KS,DUAL,2019,iowa-state,Commit,2
Jarrod Hufford,"Licking Valley (Newark, OH)",6-5,300,87,NA,62,40,OH,OT,2019,iowa-state,Commit,2
Grant Treiber,"Lincoln (Sioux Falls, SD)",6-6,295,86,NA,81,2,SD,OT,2019,iowa-state,Commit,3
Ezeriah Anderson,"Armwood (Seffner, FL)",6-5,210,86,NA,119,120,FL,WR,2019,iowa-state,Commit,3
Darren Wilson,"Butler C.C. (El Dorado, KS)",6-3,200,86,74,9,15,KS,WR,2019,iowa-state,Commit,3
Skylar Loving-Black,"Valley Christian (San Jose, CA)",6-3,220,85,NA,49,116,CA,TE,2019,iowa-state,Commit,4
Leonard Glass,"San Joaquin Memorial (Fresno, CA)",5-8.5,173,85,NA,92,124,CA,ATH,2019,iowa-state,Commit,4
Jake Remsburg,"Valley (West Des Moines, IA)",6-6,305,85,NA,94,8,IA,OT,2019,iowa-state,Commit,4
Aric Horne,"Raines (Jacksonville, FL)",6-1,210,85,NA,53,148,FL,OLB,2019,iowa-state,Commit,4
Vonzell Kelley,"Lee's Summit (Lee's Summit, MO)",6-0,175,84,NA,110,32,MO,S,2019,iowa-state,Commit,3
Derrick Miller,"John Burroughs School (St. Louis, MO)",5-10.5,168,84,NA,121,33,MO,CB,2019,iowa-state,Commit,3
